Date,Cases,cases_per_100k,Rt,surge,surge_prob
2022-12-18,39722,760.5062127855105,1.1343191733517393,0,0.0008573139269229791
2022-12-25,0,0.0,0.38632853945454393,0,0.0005074341499639532
2023-01-01,29469,564.2051655147327,0.5892249358982338,0,
2023-01-08,0,0.0,0.34754857978689063,0,0.0005751104917075119
2023-01-15,40236,770.3471118684306,1.002019775061244,0,
2023-01-22,17311,331.43152533935785,2.5515839164721372,1,
2023-01-29,12278,235.0711263425935,1.3756781580043498,1,0.857054248605577
2023-02-05,9387,179.72085543068292,2.061591139979905,1,
2023-02-12,7604,145.58404012942506,0.7343058343225332,0,0.00038745357326252036
2023-02-19,7272,139.22766173345332,0.8410682681429545,0,0.00028286308084752405
2023-02-26,7100,135.9345982271065,0.8998590235423497,0,0.000145883922788268
2023-03-05,7832,149.94926384714057,0.9669218358873939,0,0.00017155764206668964
2023-03-12,10029,192.01240642530297,1.050249336402742,0,0.00018893270428763082
2023-03-19,10133,194.00356110355918,1.0819745624716273,0,0.00017675883421640828
2023-03-26,9923,189.98296031092647,1.075083692682824,0,0.00020050957094438975
2023-04-02,9839,188.37471999387336,1.0354198044309022,0,0.00015431794927898892
2023-04-09,10653,203.95933449484025,1.0071617042173013,0,0.00013986931117369262
2023-04-16,10595,202.84888284735118,1.0125990360849364,0,0.00019956503564593249
2023-04-23,12799,245.04604545193467,1.046652094456925,0,0.00017871401349334794
2023-04-30,10999,210.58375294365416,1.0322920644292433,0,0.00019222523818352826
2023-05-07,9686,185.44542513066952,0.9881200953572596,0,0.00013328596748783618
2023-05-14,11103,212.57490762191037,0.985634254377834,0,0.00014258598698880747
2023-05-21,10632,203.55727441557693,0.9721125163176937,0,0.00017211871678866287
2023-05-28,12698,243.11232792785893,1.030204092030274,0,0.0001646290883368398
2023-06-04,11384,217.95485439681417,1.0364044380868627,0,0.00033042085584957453
2023-06-11,0,0.0,0.43282965263732703,0,0.0003475132821461488
2023-06-18,19446,372.3076333977906,0.7136604807200152,0,
2023-06-25,7524,144.05238268461258,0.9609072942768968,0,0.0005003547507731759
2023-07-02,0,0.0,0.634013050725825,0,0.0004997657452538275
2023-07-09,11979,229.34655664260688,1.4760679123183411,0,
2023-07-16,4609,88.2426145392583,0.8281674848458384,0,0.0005760730314624785
2023-07-23,3741,71.62413126304301,1.2764756346621329,0,0.12672814567320537
2023-07-30,3114,59.6197660393253,1.740479719752163,0,
2023-08-06,3079,58.94966590721985,0.7851242215575371,0,0.0013537340456493733
2023-08-13,3869,74.07478317474296,0.9586442117814167,0,0.0003204892650706235
2023-08-20,4527,86.67266565832551,1.0474887232921983,0,0.00027260083530009993
2023-08-27,3287,62.93197526373226,1.0389651452111917,0,0.00027348654941230247
2023-09-03,2804,53.68459344067699,0.9732943008183083,0,0.0002337152577049091
2023-09-10,2899,55.50343665639179,0.9215066396909944,0,0.00027856471044586606
2023-09-17,2767,52.976201872451234,0.9176586468473313,0,0.00023469664056434642
2023-09-24,2478,47.443089353066185,0.9563602484679042,0,0.00022280213336698195
2023-10-01,2372,45.413643238689666,0.9628451315750377,0,0.0002367278706854404
2023-10-08,2420,46.33263770557715,0.9610867926376356,0,0.00018992011820674398
2023-10-15,2919,55.88635101759492,1.0064505902990128,0,0.00018437881629113225
2023-10-22,3200,61.26629779249871,1.0569992185119939,0,0.0001896494336166458
2023-10-29,3460,66.24418448813924,1.083075372043874,0,0.0002588942047772198
2023-11-05,3530,67.58438475235013,1.0740341573931407,0,0.00023096276964719938
2023-11-12,4508,86.30889701518255,1.0777904007760304,0,0.00037659245993047833
2023-11-19,4897,93.75658134058317,1.0903509152354813,0,0.0006586275301025688
2023-11-26,6405,122.62832417529819,1.1287264262964272,0,0.0004751770735991083
2023-12-03,5615,107.50320690777508,1.1045224286849156,0,0.0007186085777522559
2023-12-10,5524,105.7609465643009,1.043156939367136,0,0.0003991960731058294
2023-12-17,6136,117.47812601711628,1.0238632249380113,0,0.00022640277933981285
2023-12-24,6323,121.05837529436542,1.004913956121092,0,0.00017158250370133575
2023-12-31,0,0.0,0.4839297095006418,0,0.00048551151157842897
2024-01-07,11861,227.08736191150848,0.7743077983851454,0,
2024-01-14,5733,109.76240163887347,1.039295424412507,0,0.0004251199730793698
2024-01-21,6788,129.96113419233788,1.4635290276701853,0,0.11866161541942201
2024-01-28,5933,113.59154525090464,2.0164173712046267,0,
2024-02-04,4856,92.97160690011678,0.8722546607226752,0,0.0010029085257685505
2024-02-11,4704,90.0614577549731,0.9447307258087616,0,0.00031913193482214824
2024-02-18,4516,86.46206275966381,0.9217357816253905,0,0.00023825549830480496
2024-02-25,5312,101.70205433554784,0.9774050000797582,0,0.00016148391958231334
2024-03-03,5100,97.64316210679482,1.017222551451595,0,0.00023907437946382788
2024-03-10,3709,71.01146828511803,0.9729423561232411,0,0.0002474464144588136
