Date,Cases,lag_1,lag_2,lag_3,lag_4,roll4_mean,roll4_std,roll8_mean,growth_1w,growth_4w,zscore,week_sin,week_cos,Disease,Rt,surge,surge_onset
2024-03-10,6719,7388.0,7398.0,7461.0,8100.0,7241.5,349.82900584242,8102.375,0.9094477531131565,0.8295061728395061,-3.9544319564602928,0.9350162426854148,0.35460488704253557,COVID-19,0.9703074103293952,0,0
2024-03-17,6514,6719.0,7388.0,7398.0,7461.0,7004.75,456.07556025512827,7567.625,0.9694895073671678,0.8730733145690927,-2.310198335141228,0.970941817426052,0.23931566428755804,COVID-19,0.9715234543379195,0,0
2024-03-24,5201,6514.0,6719.0,7388.0,7398.0,6455.5,915.8203972370143,7087.375,0.7984341418483267,0.7030278453636117,-2.059765217821204,0.992708874098054,0.120536680255323,COVID-19,0.9368307209333052,0,0
2024-03-31,4698,5201.0,6514.0,6719.0,7388.0,5783.0,987.6581729839679,6684.875,0.9032878292636032,0.6358960476448294,-2.011703091563696,1.0,-1.6081226496766364e-16,COVID-19,0.9127918713508235,0,0
2024-04-07,4281,4698.0,5201.0,6514.0,6719.0,5173.5,969.5966515319809,6207.5,0.9112388250319284,0.6371483851763655,-1.986908676877229,0.992708874098054,-0.12053668025532288,COVID-19,0.9080162043269511,0,0
2024-04-14,4522,4281.0,4698.0,5201.0,6514.0,4675.5,389.80721730366884,5840.125,1.0562952581172622,0.6941971139085048,-3.3814792068694564,0.9709418174260521,-0.2393156642875575,COVID-19,0.929937203269997,0,0
2024-04-21,4424,4522.0,4281.0,4698.0,5201.0,4481.25,175.13685123933703,5468.375,0.978328173374613,0.8506056527590848,-5.963193883009732,0.9350162426854148,-0.35460488704253545,COVID-19,0.9719792157983236,0,0
2024-04-28,4657,4424.0,4522.0,4281.0,4698.0,4471.0,158.6463572289943,5127.0,1.0526672694394212,0.9912728820774798,-2.962564084100524,0.8854560256532099,-0.4647231720437685,COVID-19,1.0012046743288072,0,0
2024-05-05,4866,4657.0,4424.0,4522.0,4281.0,4617.25,191.37637435699767,4895.375,1.0448786772600387,1.1366503153468817,-0.15349334576274934,0.8229838658936565,-0.5680647467311557,COVID-19,1.0226877053899899,0,0
2024-05-12,6769,4866.0,4657.0,4424.0,4522.0,5179.0,1075.2639985891974,4927.25,1.39108096999589,1.4969040247678018,1.7128351757489066,0.7485107481711013,-0.663122658240795,COVID-19,1.0734312807981152,0,0
2024-05-19,8003,6769.0,4866.0,4657.0,4424.0,6073.75,1599.085024838276,5277.5,1.1823016693750923,1.808996383363472,1.7044121842587103,0.6631226582407952,-0.7485107481711012,COVID-19,1.1303338878853582,0,0
2024-05-26,0,8003.0,6769.0,4866.0,4657.0,4909.5,3518.170215703332,4690.25,0.0,0.0,-1.3331503913781935,0.5680647467311558,-0.8229838658936564,COVID-19,0.27992922335533976,0,0
2024-06-02,0,0.0,8003.0,6769.0,4866.0,3693.0,4293.963747711668,4155.125,,0.0,-0.9676665300712757,0.46472317204376906,-0.8854560256532096,COVID-19,0.13469616790825747,0,0
2024-06-09,0,0.0,0.0,8003.0,6769.0,2000.75,4001.4999999994207,3589.875,,0.0,-0.8971323253781132,0.35460488704253584,-0.9350162426854147,COVID-19,0.12621727099668856,0,0
2024-06-16,0,0.0,0.0,0.0,8003.0,0.0,,3036.875,,0.0,,0.23931566428755768,-0.970941817426052,COVID-19,0.24724512540360427,0,0
2024-06-23,0,0.0,0.0,0.0,0.0,0.0,,2454.75,,,,0.12053668025532308,-0.992708874098054,COVID-19,1.0,0,0
2024-06-30,0,0.0,0.0,0.0,0.0,0.0,,1846.5,,,,-3.216245299353273e-16,-1.0,COVID-19,1.0,0,0
2024-07-07,0,0.0,0.0,0.0,0.0,0.0,,1000.375,,,,-0.12053668025532283,-0.992708874098054,COVID-19,1.0,0,0
2024-07-14,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.23931566428755743,-0.9709418174260521,COVID-19,1.0,0,0
2024-07-21,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.3546048870425356,-0.9350162426854148,COVID-19,1.0,0,0
2024-07-28,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.46472317204376806,-0.8854560256532101,COVID-19,1.0,0,0
2024-08-04,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.5680647467311556,-0.8229838658936565,COVID-19,1.0,0,0
2024-08-11,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.663122658240795,-0.7485107481711013,COVID-19,1.0,0,0
2024-08-18,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.7485107481711011,-0.6631226582407952,COVID-19,1.0,0,0
2024-08-25,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.8229838658936564,-0.5680647467311559,COVID-19,1.0,0,0
2024-09-01,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.8854560256532096,-0.4647231720437691,COVID-19,1.0,0,0
2024-09-08,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.9350162426854147,-0.3546048870425359,COVID-19,1.0,0,0
2024-09-15,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.970941817426052,-0.23931566428755774,COVID-19,1.0,0,0
2024-09-22,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.992708874098054,-0.12053668025532357,COVID-19,1.0,0,0
2024-09-29,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-1.0,-1.8369701987210297e-16,COVID-19,1.0,0,0
2024-10-06,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.992708874098054,0.1205366802553232,COVID-19,1.0,0,0
2024-10-13,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.9709418174260521,0.23931566428755738,COVID-19,1.0,0,0
2024-10-20,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.9350162426854148,0.35460488704253557,COVID-19,1.0,0,0
2024-10-27,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.8854560256532101,0.464723172043768,COVID-19,1.0,0,0
2024-11-03,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.822983865893657,0.5680647467311548,COVID-19,1.0,0,0
2024-11-10,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.7485107481711011,0.6631226582407952,COVID-19,1.0,0,0
2024-11-17,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.6631226582407955,0.7485107481711007,COVID-19,1.0,0,0
2024-11-24,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.5680647467311559,0.8229838658936564,COVID-19,1.0,0,0
2024-12-01,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.4647231720437684,0.88545602565321,COVID-19,1.0,0,0
2024-12-08,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.35460488704253595,0.9350162426854147,COVID-19,1.0,0,0
2024-12-15,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.2393156642875578,0.970941817426052,COVID-19,1.0,0,0
2024-12-22,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.12053668025532363,0.992708874098054,COVID-19,1.0,0,0
2024-12-29,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,6.432490598706546e-16,1.0,COVID-19,1.0,0,0
2025-01-05,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.12053668025532305,0.992708874098054,COVID-19,1.0,0,0
2025-01-12,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.23931566428755774,0.970941817426052,COVID-19,1.0,0,0
2025-01-19,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.3546048870425356,0.9350162426854148,COVID-19,1.0,0,0
2025-01-26,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.4647231720437685,0.8854560256532099,COVID-19,1.0,0,0
2025-02-02,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.5680647467311558,0.8229838658936564,COVID-19,1.0,0,0
2025-02-09,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.6631226582407952,0.7485107481711011,COVID-19,1.0,0,0
2025-02-16,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.7485107481711011,0.6631226582407953,COVID-19,1.0,0,0
2025-02-23,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.8229838658936564,0.5680647467311559,COVID-19,1.0,0,0
2025-03-02,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.8854560256532099,0.4647231720437686,COVID-19,1.0,0,0
2025-03-09,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.9350162426854148,0.35460488704253557,COVID-19,1.0,0,0
2025-03-16,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.970941817426052,0.23931566428755804,COVID-19,1.0,0,0
2025-03-23,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.992708874098054,0.120536680255323,COVID-19,1.0,0,0
2025-03-30,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1.0,-1.6081226496766364e-16,COVID-19,1.0,0,0
2025-04-06,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.992708874098054,-0.12053668025532288,COVID-19,1.0,0,0
2025-04-13,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.9709418174260521,-0.2393156642875575,COVID-19,1.0,0,0
2025-04-20,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.9350162426854148,-0.35460488704253545,COVID-19,1.0,0,0
2025-04-27,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.8854560256532099,-0.4647231720437685,COVID-19,1.0,0,0
2025-05-04,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.8229838658936565,-0.5680647467311557,COVID-19,1.0,0,0
2025-05-11,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.7485107481711013,-0.663122658240795,COVID-19,1.0,0,0
2025-05-18,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.6631226582407952,-0.7485107481711012,COVID-19,1.0,0,0
2025-05-25,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.5680647467311558,-0.8229838658936564,COVID-19,1.0,0,0
2025-06-01,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.46472317204376906,-0.8854560256532096,COVID-19,1.0,0,0
2025-06-08,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.35460488704253584,-0.9350162426854147,COVID-19,1.0,0,0
2025-06-15,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.23931566428755768,-0.970941817426052,COVID-19,1.0,0,0
2025-06-22,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.12053668025532308,-0.992708874098054,COVID-19,1.0,0,0
2025-06-29,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-3.216245299353273e-16,-1.0,COVID-19,1.0,0,0
2025-07-06,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.12053668025532283,-0.992708874098054,COVID-19,1.0,0,0
2025-07-13,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.23931566428755743,-0.9709418174260521,COVID-19,1.0,0,0
2025-07-20,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.3546048870425356,-0.9350162426854148,COVID-19,1.0,0,0
2025-07-27,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.46472317204376806,-0.8854560256532101,COVID-19,1.0,0,0
2025-08-03,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.5680647467311556,-0.8229838658936565,COVID-19,1.0,0,0
2025-08-10,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.663122658240795,-0.7485107481711013,COVID-19,1.0,0,0
2025-08-17,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.7485107481711011,-0.6631226582407952,COVID-19,1.0,0,0
2025-08-24,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.8229838658936564,-0.5680647467311559,COVID-19,1.0,0,0
2025-08-31,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.8854560256532096,-0.4647231720437691,COVID-19,1.0,0,0
2025-09-07,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.9350162426854147,-0.3546048870425359,COVID-19,1.0,0,0
2025-09-14,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.970941817426052,-0.23931566428755774,COVID-19,1.0,0,0
2025-09-21,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.992708874098054,-0.12053668025532357,COVID-19,1.0,0,0
2025-09-28,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-1.0,-1.8369701987210297e-16,COVID-19,1.0,0,0
2025-10-05,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.992708874098054,0.1205366802553232,COVID-19,1.0,0,0
2025-10-12,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.9709418174260521,0.23931566428755738,COVID-19,1.0,0,0
2025-10-19,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.9350162426854148,0.35460488704253557,COVID-19,1.0,0,0
2025-10-26,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.8854560256532101,0.464723172043768,COVID-19,1.0,0,0
2025-11-02,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.822983865893657,0.5680647467311548,COVID-19,1.0,0,0
2025-11-09,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.7485107481711011,0.6631226582407952,COVID-19,1.0,0,0
2025-11-16,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.6631226582407955,0.7485107481711007,COVID-19,1.0,0,0
2025-11-23,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.5680647467311559,0.8229838658936564,COVID-19,1.0,0,0
2025-11-30,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.4647231720437684,0.88545602565321,COVID-19,1.0,0,0
2025-12-07,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.35460488704253595,0.9350162426854147,COVID-19,1.0,0,0
2025-12-14,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.2393156642875578,0.970941817426052,COVID-19,1.0,0,0
2025-12-21,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,-0.12053668025532363,0.992708874098054,COVID-19,1.0,0,0
2025-12-28,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,6.432490598706546e-16,1.0,COVID-19,1.0,0,0
2026-01-04,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.12053668025532305,0.992708874098054,COVID-19,1.0,0,0
2026-01-11,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.23931566428755774,0.970941817426052,COVID-19,1.0,0,0
2026-01-18,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.3546048870425356,0.9350162426854148,COVID-19,1.0,0,0
